Date,Campaign name,Ad group name,Advertising channel type,Cost (USD),Impressions,Clicks,CTR,CPC,Conversions,Total conversion value,Search impression share,Search budget lost impression share,Search rank lost impression share,BU,Source,Country,Source_Sheet,Ad set name,Campaign objective,Reach,Frequency,Link clicks,CTR (link click-through rate),CPC (cost per link click),Website purchases,Website conversion value,Website adds to cart,Website checkouts initiated,Website content views,Website purchase ROAS (return on advertising spend)
2025-11-13,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,13,227.0,25.0,11.0,5.0,0.0,0.0,21,0,79,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-13,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,284,189.0,19.0,1.0,15.0,0.0,0.0,44,0,56,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-13,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,494,292.0,30.0,1.0,16.0,0.0,0.0,16,0,59,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-13,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2946,809.0,268.0,33.0,11.0,2.0,233925.0,33,0,14,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-14,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,277,300.0,27.0,9.0,1.0,0.0,0.0,23,0,77,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-14,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,322,100.0,13.0,13.0,25.0,0.0,0.0,4,0,9,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-14,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,337,301.0,33.0,11.0,1.0,0.0,0.0,17,0,7,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-14,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,297,854.0,239.0,28.0,12.0,91.0,52744.0,38,0,15,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-15,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,372,250.0,26.0,1.0,14.0,37.0,25886.0,23,0,68,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-15,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,319,106.0,20.0,19.0,16.0,0.0,0.0,3,0,29,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-15,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,245,187.0,17.0,9.0,14.0,0.0,0.0,15,0,59,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-15,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2833,855.0,190.0,22.0,15.0,0.0,0.0,34,0,24,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-16,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,293,100.0,13.0,13.0,23.0,0.0,0.0,22,0,13,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-16,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,305,95.0,9.0,9.0,34.0,0.0,0.0,34,0,47,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-16,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,378,367.0,53.0,14.0,7.0,27.0,20623.0,24,0,68,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-16,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,2852,487.0,154.0,32.0,19.0,298.0,260287.0,29,0,13,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-17,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,434,179.0,15.0,8.0,29.0,0.0,0.0,17,0,4,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-17,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,329,127.0,16.0,13.0,21.0,0.0,0.0,39,0,8,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-17,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,456,117.0,19.0,16.0,24.0,0.0,0.0,13,0,33,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-17,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,238,645.0,197.0,31.0,12.0,356.0,927149.0,28,0,4,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-18,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,326,189.0,32.0,17.0,1.0,0.0,0.0,19,0,38,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-18,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,361,142.0,16.0,11.0,23.0,0.0,0.0,33,0,45,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-18,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,354,205.0,33.0,16.0,11.0,0.0,0.0,12,0,45,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-18,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1627,445.0,179.0,4.0,9.0,0.0,0.0,3,0,2,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-19,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,36,227.0,35.0,15.0,1.0,0.0,0.0,23,0,59,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-19,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,305,118.0,15.0,13.0,2.0,0.0,0.0,39,0,8,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-19,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,31,265.0,30.0,11.0,1.0,1.0,557.0,15,0,63,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-19,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1592,467.0,174.0,37.0,9.0,0.0,0.0,32,0,5,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-20,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,271,379.0,32.0,8.0,8.0,0.0,0.0,25,0,75,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-20,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,127,100.0,10.0,1.0,13.0,0.0,0.0,31,0,6,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-20,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,294,350.0,49.0,14.0,6.0,0.0,0.0,17,0,73,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-20,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1554,401.0,171.0,43.0,9.0,82.0,48362.0,33,0,3,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-21,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,163,231.0,23.0,1.0,7.0,0.0,0.0,21,0,79,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-21,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,292,112.0,23.0,21.0,13.0,0.0,0.0,31,0,69,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-21,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,299,228.0,32.0,14.0,9.0,0.0,0.0,17,0,7,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-21,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1479,420.0,171.0,41.0,9.0,2.0,202359.0,33,0,4,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-22,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,144,181.0,21.0,12.0,7.0,0.0,0.0,18,0,82,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-22,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,185,119.0,16.0,13.0,12.0,0.0,0.0,33,0,67,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-22,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,248,117.0,27.0,23.0,9.0,0.0,0.0,15,0,63,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-22,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1278,525.0,163.0,31.0,8.0,0.0,0.0,36,0,1,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-23,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,386,148.0,29.0,2.0,13.0,0.0,0.0,16,0,37,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-23,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,356,155.0,28.0,18.0,13.0,0.0,0.0,32,0,68,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-23,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,388,286.0,85.0,3.0,5.0,0.0,0.0,22,0,64,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-23,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,1374,476.0,113.0,24.0,12.0,1.0,58547.0,22,0,26,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-24,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,249,216.0,22.0,1.0,11.0,0.0,0.0,22,0,78,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-24,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,587,149.0,28.0,19.0,21.0,0.0,0.0,37,0,54,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-24,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,567,409.0,79.0,19.0,7.0,0.0,0.0,24,0,76,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-24,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,6666,1496.0,328.0,22.0,2.0,182.0,118156.0,38,0,34,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-25,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,351,321.0,30.0,9.0,12.0,0.0,0.0,26,0,74,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-25,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,407,185.0,19.0,1.0,21.0,0.0,0.0,38,0,62,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-25,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,526,471.0,65.0,14.0,8.0,0.0,0.0,25,0,75,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-25,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,6738,1907.0,346.0,18.0,19.0,16.0,649911.0,41,0,49,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-26,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,619,550.0,49.0,9.0,13.0,0.0,0.0,27,0,73,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-26,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,415,242.0,23.0,1.0,18.0,0.0,0.0,46,0,54,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-26,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,1813,992.0,135.0,14.0,13.0,45.0,22565.0,26,0,74,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-26,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,557,1284.0,330.0,26.0,17.0,118.0,133203.0,43,0,32,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-27,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,875,469.0,59.0,13.0,15.0,56.0,59889.0,24,0,33,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-27,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,1056,148.0,20.0,14.0,53.0,0.0,0.0,35,0,21,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-27,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,995,557.0,72.0,13.0,14.0,103.0,52151.0,21,0,11,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-27,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,6084,1114.0,427.0,38.0,14.0,575.0,897241.0,41,0,9,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-28,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,502,247.0,40.0,16.0,13.0,0.0,0.0,17,0,2,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-28,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,565,170.0,22.0,13.0,26.0,0.0,0.0,29,0,11,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-28,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,92,476.0,103.0,22.0,9.0,71.0,46065.0,14,0,3,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-28,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,539,1060.0,572.0,54.0,9.0,803.0,670592.0,4,0,2,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-29,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,495,169.0,40.0,24.0,12.0,0.0,0.0,16,0,12,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-29,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,613,173.0,26.0,15.0,24.0,0.0,0.0,33,0,31,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-29,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,811,124.0,31.0,25.0,26.0,26.0,22057.0,12,0,1,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-29,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,469,806.0,293.0,36.0,16.0,275.0,238473.0,23,0,7,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-30,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,415,239.0,25.0,1.0,17.0,0.0,0.0,23,0,5,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-30,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,612,43.0,8.0,19.0,76.0,0.0,0.0,24,0,12,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-30,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,705,505.0,41.0,8.0,17.0,0.0,0.0,19,0,77,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-11-30,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,4625,869.0,360.0,41.0,13.0,263.0,269897.0,31,0,3,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-01,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,388,317.0,25.0,8.0,16.0,92.0,84227.0,19,0,7,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-01,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,429,115.0,14.0,12.0,31.0,0.0,0.0,3,0,59,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-01,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,605,291.0,34.0,12.0,18.0,0.0,0.0,13,0,5,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-01,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,3925,560.0,198.0,35.0,2.0,149.0,119113.0,19,0,0,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-02,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,403,196.0,18.0,9.0,22.0,0.0,0.0,17,0,23,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-02,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,421,115.0,12.0,1.0,35.0,0.0,0.0,37,0,1,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-02,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,579,262.0,42.0,16.0,14.0,27.0,23114.0,18,0,5,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-02,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,394,767.0,259.0,34.0,15.0,1.0,40936.0,3,0,1,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-03,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,4,200.0,26.0,13.0,15.0,143.0,108058.0,23,0,15,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-03,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,363,149.0,17.0,11.0,21.0,0.0,0.0,41,0,4,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-03,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,716,401.0,34.0,8.0,21.0,0.0,0.0,16,0,52,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-03,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,4322,961.0,244.0,25.0,18.0,192.0,53843.0,36,0,3,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-04,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,443,453.0,59.0,13.0,8.0,0.0,0.0,27,0,7,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-04,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,433,159.0,15.0,9.0,29.0,0.0,0.0,43,0,54,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-04,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,594,437.0,57.0,13.0,1.0,1.0,108243.0,2,0,59,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-04,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,4044,1180.0,198.0,17.0,2.0,54.0,20122.0,3,0,13,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-05,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,383,328.0,47.0,14.0,8.0,0.0,0.0,26,0,73,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-05,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.STD,AdWords_Gaming1,Search,32,177.0,19.0,11.0,17.0,0.0,0.0,4,0,6,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-05,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.GENERIC,AdWords_Notebook2,Search,584,453.0,82.0,18.0,7.0,1.0,41161.0,24,0,64,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-05,JMA.ASUS.CL.Notebook.eshop.CONV_Search_Google.AdWords_CL_Notebook_Text.Ad_BRANDED.STD,AdWords_Notebook1,Search,4045,1012.0,222.0,22.0,18.0,0.0,0.0,33,0,4,Notebook,JMA,ACCL,Google CL,,,,,,,,,,,,,
2025-12-06,JMA.ASUS.CL.Gaming.eshop.CONV_Search_Google.AdWords_CL_Gaming_Text.Ad_BRANDED.GENERIC,AdWords_Gaming2,Search,115,237.0,25.0,11.0,5.0,0.0,0.0,2,0,8,Gaming,JMA,ACCL,Google CL,,,,,,,,,,,,,
